fLength,fWidth,fSize,fAsym,fM3Long,fAlpha,class
23.4414,10.3625,2.7218,9.4621,14.4517,74.136,1
22.1959,10.2442,2.4714,-15.1625,-7.7519,47.2107,1
84.6898,21.6853,2.6985,81.5104,49.2539,64.0657,1
29.3298,10.5763,2.7843,27.2723,14.3896,37.0391,1
94.9314,23.318,3.0075,33.4399,-96.6223,4.3736,1
45.6988,11.545,2.5459,19.399,15.2565,40.9735,1
60.6909,10.5145,2.9305,-71.6889,21.3956,53.457,1
101.542,20.1867,3.2626,-57.9937,-73.5207,15.5822,1
78.7351,35.2467,3.0993,70.8477,50.6895,27.524,1
40.3091,11.4633,2.8028,30.0956,33.2403,43.288,1
61.6736,35.0896,3.1659,-5.9663,34.4763,17.1635,1
122.177,35.1761,3.3966,-123.7364,77.5441,69.7736,1
24.5128,19.1032,2.6042,-2.0897,19.7944,51.46,1
128.7372,35.0583,2.8948,137.0544,-61.9409,38.3465,1
28.6805,7.9556,2.1847,13.0133,-15.2115,62.941,1
19.3139,12.2773,2.5152,14.8885,16.1281,63.5259,1
142.177,62.2637,3.1089,-105.193,-149.97,64.802,1
26.9141,5.1737,2.582,-14.3204,24.3284,35.5914,1
242.833,44.1927,3.3866,-153.824,-261.873,65.3292,1
26.7828,7.6988,2.5822,-28.0699,-25.3579,78.1325,1
46.5004,37.2673,2.793,12.3916,-32.4707,80.6529,1
116.3663,64.7152,3.791,-126.6309,77.6836,22.462,1
81.6472,8.544,2.3892,-83.4455,-59.1395,30.455,1
24.6806,8.6975,2.3923,-7.5999,-1.2235,52.8162,1
35.6668,4.6364,2.6483,36.3715,23.362,1.2558,1
27.7839,16.0201,2.7518,-45.9335,-31.1031,81.5202,1
52.2299,18.9395,2.8426,-5.8582,16.2432,3.828,1
55.2393,3.4692,2.8082,21.4055,25.1603,48.7783,1
115.8125,76.4158,3.7433,-133.7645,63.6934,4.098,1
201.839,111.421,4.6269,-20.6546,42.0431,81.7447,1
109.7919,90.0145,3.3358,-156.3544,70.3151,64.6239,1
34.9814,13.3332,2.5508,-22.4672,-30.2027,49.902,1
58.1207,14.3463,3.0245,45.3017,32.7317,16.1522,1
41.0804,34.2924,2.972,-42.807,-30.0745,67.089,1
170.6943,79.2224,4.0972,-33.1598,-157.8983,32.1636,1
86.8255,18.0755,3.2215,51.6372,37.0164,87.3897,1
81.0999,20.1503,3.1903,5.7235,51.9805,5.3011,1
41.408,26.7215,2.9457,60.0805,18.9059,16.083,1
105.5069,16.504,3.2392,73.9211,-52.7838,64.6235,1
10.9668,8.6714,2.2508,18.3514,20.9602,75.9919,1
94.7763,61.4016,3.4689,-45.57,-47.2513,3.8208,1
110.664,24.0502,2.6604,38.4211,129.332,70.3453,1
158.276,93.1037,3.333,-70.971,-121.306,52.085,1
80.2375,9.5778,2.7759,7.9203,43.2221,27.1433,1
50.4253,21.0031,2.7302,23.6759,45.5144,83.9235,1
150.3307,28.3722,2.6636,-85.6707,-117.0066,52.7773,1
27.271,16.8564,2.747,5.6719,-16.9429,88.1063,1
89.8938,33.6844,3.4545,-101.8506,62.9762,5.1881,1
31.8784,21.8176,2.5364,45.8318,15.8901,72.8943,1
25.4491,20.9754,2.6986,46.2691,31.4683,85.952,1
23.848,8.7197,2.4917,12.9926,19.4631,82.2838,1
113.469,52.1189,3.7105,-82.2994,-122.104,16.31,1
106.7976,64.364,3.9556,-136.4175,-65.9178,4.031,1
209.421,122.147,3.6151,-178.531,-113.492,29.7554,1
12.8396,11.4267,2.0881,15.0967,-8.261,36.706,1
24.4126,11.7612,2.6274,9.1242,13.2079,53.7096,1
73.6884,20.7426,2.699,-0.1382,84.5156,36.7293,1
29.8141,12.5051,2.5442,23.0724,16.2367,11.9557,1
21.4763,10.3156,2.3666,15.5219,18.6448,33.5626,1
47.6365,15.5808,2.7369,-2.8129,-21.5937,71.4978,1
12.8823,11.3427,2.0986,14.916,-7.8405,56.408,1
61.4698,17.4053,3.0159,36.1016,38.2855,8.5685,1
31.6546,6.3376,2.5011,-3.607,17.278,17.0579,1
52.3327,24.5651,2.3478,-22.7436,-64.6192,86.4925,1
15.6821,10.5755,2.4572,23.0234,1.3088,40.8695,1
233.094,33.1213,3.4052,208.628,217.934,65.1453,1
140.642,22.8156,2.8231,-115.493,-69.3793,0.859,1
19.7918,4.9201,2.1641,-5.5817,-14.1942,23.5772,1
42.7949,20.0162,2.6439,-35.4188,-34.2258,37.684,1
212.744,43.2242,3.1905,-95.1854,-197.663,30.698,1
24.0828,11.0698,2.4846,37.1703,1.4408,84.8699,1
18.4932,16.9369,2.7835,7.9821,-21.9054,44.625,1
28.9049,9.6706,2.5397,-12.7372,-21.8162,34.599,1
216.4995,57.9507,3.544,-11.7305,-287.5067,16.6904,1
98.5106,38.0384,3.3615,60.2279,88.412,56.4031,1
126.328,26.6941,2.953,-149.7134,113.1126,5.6993,1
80.2374,54.469,3.3462,-21.2271,46.0824,15.2636,1
103.8751,43.5467,3.554,13.2961,53.9875,17.1784,1
184.5241,53.1361,3.1538,-247.8528,156.7789,25.8251,1
53.3661,24.7587,3.3111,5.2783,50.6287,80.8215,1
25,11.6843,2.5378,35.1489,9.2603,64.5331,1
36.7918,6.9047,2.5653,-3.0188,23.0511,3.6592,1
11.9346,4.6845,2.1979,6.9821,-0.5135,61.0924,1
47.7734,9.7269,2.8571,40.9342,11.4478,54.7763,1
21.7631,10.6005,2.4755,6.8925,26.5481,39.4569,1
22.414,7.7158,2.2941,-8.8176,-34.795,53.737,1
121.575,73.2328,3.7044,-166.147,-14.4215,21.875,1
83.4711,17.4018,3.1388,-112.55,53.7914,39.472,1
67.4472,63.9595,3.2897,-29.7701,55.3976,22.804,1
153.344,40.1891,3.0958,177.5813,-84.68,2.1684,1
163.7803,43.5652,3.1101,-123.4252,-51.1658,62.4728,1
33.5489,19.832,2.5877,-0.0327,-25.0586,86.9442,1
56.4722,20.2021,2.596,-65.3682,40.5519,82.1541,1
37.9446,9.3048,2.8251,35.4725,32.7658,14.827,1
32.8139,17.2568,2.7589,8.5203,-21.3164,55.4077,1
27.8897,13.1716,2.3615,12.3119,-0.7588,44.4761,1
17.6262,12.9846,2.1802,39.7112,-8.2179,64.1385,1
71.8731,9.8828,2.9972,68.358,64.4206,9.1396,1
44.0134,19.6304,3.1362,-43.5636,-30.7642,40.6993,1
20.4809,10.3726,2.5814,-44.7554,22.8794,84.7118,1
66.2837,30.9485,3.1909,-126.321,-34.2382,41.382,1
95.3944,70.4099,3.6003,36.8711,70.7168,78.833,1
138.7458,40.2431,3.0299,84.7461,130.857,3.3626,1
23.3011,13.7888,2.6068,-11.7829,-3.554,53.8272,1
21.3806,5.7394,2.5833,-16.4946,16.5609,57.1519,1
19.195,16.5182,2.3225,12.9183,20.8518,26.3307,1
144.045,26.8074,2.9631,-89.8425,-102.29,44.6947,1
109.1565,18.2065,3.3285,-94.8638,46.7544,59.091,1
22.2186,18.1081,2.7362,29.4685,32.2887,48.836,1
25.7009,17.1045,2.4558,36.8598,24.3707,0.313,1
21.586,17.1483,2.9789,1.946,-14.1609,66.7792,1
115.8466,27.736,3.3434,-123.2913,75.7279,34.2794,1
17.1067,6.8195,2.2768,-16.0989,-18.2248,89.7228,1
44.6675,21.9399,2.6663,54.0188,20.0397,1.6086,1
18.1068,10.3973,2.2866,-18.409,2.8306,34.7151,1
34.706,7.9521,2.7012,9.3057,12.7077,40.0399,1
49.8695,25.5181,2.9912,-62.1517,19.4143,0.0097,1
31.7077,11.4427,2.5804,-21.5419,-13.3741,47.502,1
94.8772,29.4697,2.7372,-103.885,-67.9011,1.374,1
29.9448,10.7167,2.4338,36.6631,-7.77,79.772,1
24.2832,11.6245,2.6294,9.0073,10.5588,52.921,1
36.9766,9.2718,2.5562,21.4842,14.9799,79.7793,1
35.6467,0.9454,2.6885,14.4871,24.9294,43.8458,1
27.7218,8.4941,2.4871,-10.9632,-20.9923,59.0561,1
22.4408,18.8418,2.6412,2.6846,-25.6271,19.2546,1
15.2647,5.8096,2.2321,9.7371,7.7963,71.2641,1
37.868,16.1413,2.8675,-28.0937,19.4101,47.3369,1
118.395,26.2883,3.3119,-11.9577,-78.7363,10.435,1
12.8532,11.4032,2.0512,-15.047,8.0978,77.209,1
15.1434,11.7337,2.2976,5.2189,2.8942,49.8144,1
146.941,52.5182,3.4453,-207.744,119.395,69.4577,1
61.7023,14.7348,2.9586,2.7899,-39.2609,71.9639,1
39.6656,10.1886,2.7985,26.0259,31.9409,73.7519,1
16.6762,16.1934,2.703,-5.9387,-16.5137,31.8432,1
52.1729,43.5335,2.8921,75.2285,-22.9855,66.511,1
24.8923,17.9013,2.7702,39.5991,-17.8956,70.726,1
138.503,30.8328,3.3005,92.1066,130.16,65.5195,1
93.3756,56.9617,3.3768,-7.6621,18.5969,47.454,1
13.4492,9.9891,2.4141,-13.4522,-7.011,78.478,1
41.873,11.8226,2.6465,-25.5295,-62.539,76.8503,1
27.2805,0.6171,2.1276,7.6324,-2.9434,12.4293,1
138.8751,86.577,4.157,-23.8889,-150.1056,7.2948,1
15.6364,11.3955,2.2044,-12.9461,-29.9539,57.4318,1
41.8549,11.2544,2.7973,-25.14,-17.4826,54.8484,1
188.0012,65.4023,3.5602,-345.1951,182.6961,82.3182,1
107.7187,85.7887,3.3068,-107.4243,-44.4384,65.7382,1
49.7083,11.6316,2.8159,-1.7212,19.8425,74.3395,1
25.7459,12.4056,2.567,-8.1383,-15.7282,44.8851,1
70.1362,13.4687,2.973,-51.9163,-3.2196,75.8906,1
17.1336,10.2874,2.4265,-6.2159,9.7361,46.465,1
23.4666,15.4531,2.6924,-8.7336,-8.9713,61.1034,1
84.1888,40.4196,2.857,-16.0922,-88.2613,12.5669,1
158.9083,20.8549,2.8054,-110.9764,-87.252,19.6468,1
198.7183,99.2397,3.5728,-150.5884,-98.9017,34.4383,1
43.8935,11.7387,2.782,-36.9423,15.2566,78.4634,1
71.2844,14.1321,3.017,78.0656,37.2204,72.8974,1
23.4741,9.7318,2.1987,28.8968,-11.8397,10.6763,1
168.2165,22.8592,3.0195,-89.3957,-159.2163,70.6219,1
20.6646,12.6322,2.3589,15.6523,15.338,54.346,1
25.3322,16.9211,2.5082,-5.9069,-32.5723,47.0068,1
17.5108,12.8155,2.7279,5.4014,11.7473,12.6649,1
51.4762,42.8406,3.0552,47.4713,41.4457,11.0336,1
195.5007,23.1589,3.0301,177.7441,182.673,9.2168,1
168.0618,121.8159,3.5003,-147.2772,-165.1215,32.3567,1
111.668,90.6032,3.1207,125.506,116.755,47.5204,1
33.6756,15.2138,2.3684,30.4482,-32.185,48.6356,1
145.8863,79.7778,3.7383,3.0178,90.8531,82.2417,1
179.9872,60.3431,4.526,-314.5464,138.3554,70.9233,1
77.2826,31.1825,2.8991,84.6022,41.573,72.5661,1
127.244,27.7107,3.3516,-157.148,-44.9143,44.96,1
48.3731,10.2014,2.8202,53.9471,34.6585,70.7993,1
20.3407,7.4247,2.4594,16.2438,18.5961,12.1306,1
118.689,44.1081,2.7864,-60.2387,-138.65,15.7902,1
232.6742,83.883,3.4966,-248.6159,-196.129,66.4043,1
48.6294,15.5835,3.0432,35.9226,50.1272,71.1767,1
25.5468,9.4973,2.4322,7.2206,-6.477,63.086,1
40.2999,26.4323,2.9165,26.8354,34.6204,55.9,1
32.9645,10.633,2.3337,-24.7549,-7.6974,60.9326,1
59.8426,12.2739,2.9484,-53.5094,31.717,55.9801,1
52.3043,29.4023,2.9126,7.9521,36.514,76.2366,1
13.1359,10.339,2.1707,-19.9577,-3.1469,11.358,1
27.2038,16.863,2.7059,-2.6174,23.7255,27.3073,1
115.486,28.01,3.2573,-71.6664,75.8613,56.249,1
221.643,92.1734,3.4685,-118.129,96.8281,50.421,1
46.5636,10.8151,2.8591,19.7174,28.9494,17.1893,1
21.4171,6.9928,2.2317,25.2607,7.806,82.3203,1
49.9721,12.6864,2.877,-60.7592,-24.1474,46.9348,1
117.5035,25.3739,3.4283,-130.5414,30.0582,23.6392,1
176.969,81.3581,3.4637,-227.241,-89.0242,84.4018,1
22.1297,0,2.3128,0,0,51.791,1
290.9274,63.2814,3.8407,-293.1875,-248.5843,43.2185,1
17.7523,11.0199,2.4564,-9.6175,16.1649,7.7447,1
20.4922,16.7137,2.5119,0.834,5.2387,20.185,1
111.47,36.4754,3.3589,10.3615,-81.1925,14.1968,1
124.7476,25.6164,3.2584,-139.9249,-47.2389,24.3996,1
29.0886,14.0879,2.6803,3.3787,-20.5481,37.8387,1
224.355,63.3955,4.3851,-259.633,-186.277,43.037,1
233.7968,137.1439,3.5614,-154.6905,-270.6169,48.1369,1
135.4248,84.6411,3.9081,-10.9997,125.1677,80.726,1
28.2532,8.3321,2.6946,23.4065,31.8361,37.0871,1
113.158,81.1101,3.8248,-192.444,74.2109,77,1
64.6147,48.7627,3.2645,-36.6205,46.5261,77.993,1
73.449,27.4219,3.3005,-106.4777,-42.2207,46.4513,1
19.2805,13.2528,2.7718,-25.1131,-15.7549,78.6096,1
154.5643,59.2228,3.2107,-150.5058,-101.0299,74.0884,1
17.0899,16.6616,2.3509,29.9208,11.0507,69.2804,1
34.4933,7.899,2.5999,18.6371,13.9354,62.854,1
38.6776,25.1649,2.9667,-26.6124,-14.1851,49.2563,1
24.3806,15.6248,2.6853,23.4741,20.4636,34.0116,1
26.2499,14.548,2.5972,-30.2397,18.4927,82.7315,1
220.773,73.6335,4.159,-210.535,-197.551,63.8379,1
87.5887,31.0013,3.1202,-29.6565,-93.1094,62.0475,1
137.2811,98.5659,3.5602,-49.5415,-152.5099,24.82,1
135.8838,52.4818,3.4942,7.5169,188.7137,85.6517,1
24.4189,7.6296,2.4232,14.9386,-13.6852,25.8956,1
124.945,32.2042,2.935,-114.24,63.7684,28.5857,1
38.0339,7.0345,2.4908,35.8591,-9.086,44.677,1
149.445,87.2517,4.6444,-174.339,-114.413,44.0915,1
35.1537,22.1023,2.7948,48.0096,13.3081,0.2226,1
51.1548,11.6714,2.9117,9.6688,41.0018,58.114,1
107.6995,43.5729,4.0981,73.7216,105.0877,73.0632,1
51.5102,10.0816,2.8742,21.7655,28.1719,45.806,1
180.479,129.154,4.9369,-302.276,-157.365,10.6294,1
53.4322,35.9845,3.0603,-12.938,44.0333,83.8183,1
82.934,39.7618,3.1444,-69.1487,-54.5626,26.4093,1
19.0819,16.9368,2.8296,-9.0182,-15.9421,13.1186,1
29.4301,15.8254,2.7223,34.3167,31.2613,0.9533,1
39.6147,29.7665,3.0242,8.3684,12.8486,34.3275,1
104.0106,55.2736,2.9824,-31.8624,-107.6994,2.9542,1
51.9638,21.2821,2.9907,-9.8133,-37.4695,1.0636,1
16.8922,5.5166,2.4218,-8.6806,14.0333,80.4352,1
98.4509,27.8121,3.2201,-133.637,73.6898,81.8677,1
9.9934,9.6712,2.2372,31.5127,-3.6318,4.3004,1
184.7689,63.0994,3.436,-229.4263,-98.635,68.6399,1
26.5854,12.0168,2.6037,-17.7408,13.8107,66.837,1
109.6006,25.4601,3.3337,1.0432,72.1357,78.9235,1
21.2218,11.575,2.5664,22.3634,15.3188,71.033,1
28.7876,10.3231,2.6886,-1.1499,18.6006,67.1032,1
51.9277,9.3879,2.7641,24.9507,31.9379,23.9877,1
23.1648,16.5207,2.457,-27.3354,13.0847,35.4848,1
27.713,17.4625,2.7202,-30.7748,-9.3534,70.253,1
68.5314,48.0582,3.3265,-37.1401,75.466,28.5947,1
154.1471,79.2754,2.8732,-140.3366,-99.2896,23.681,1
113.787,71.0243,3.0334,-171.697,84.214,11.977,1
17.457,10.0896,2.7249,-37.4143,-1.6734,5.0668,1
27.3838,10.6979,2.6593,18.3774,1.7313,36.9013,1
122.7872,24.0643,3.3653,-71.9524,-93.1892,48.9955,1
13.1233,10.9602,2.3086,14.6338,-4.031,22.962,1
18.3486,12.6965,2.5484,-3.2207,11.7192,1.6196,1
177.368,151.703,3.5091,-140.203,-151.365,0.0993,1
49.1418,26.7335,2.7585,-70.3353,25.9491,33.825,1
55.4333,16.1018,2.9043,1.3011,35.9742,40.1342,1
133.96,31.013,3.2904,-40.8236,-73.1251,29.76,1
206.433,69.9945,3.5853,-172.158,99.3595,61.437,1
58.8706,20.0434,2.9299,-21.6574,-45.6059,28.2421,1
60.4645,12.3819,2.896,-26.1162,19.9717,88.9954,1
87.8523,82.6742,3.8074,9.7111,-72.3095,87.844,1
35.4294,13.4355,2.7275,38.1468,20.8175,31.449,1
22.0774,9.6995,2.601,21.5306,14.4567,20.4406,1
102.7604,21.2461,3.172,76.1983,62.9071,69.6356,1
77.9995,33.1959,3.3133,-93.1279,-50.7276,23.549,1
21.005,15.8291,2.6803,-3.0731,-17.0987,6.6575,1
58.7109,22.9755,2.7084,-19.2729,-61.7543,36.192,1
30.1863,7.5997,2.7763,-18.7615,-9.2159,76.8217,1
118.02,74.0994,3.7185,-5.6881,108.029,62.057,1
79.5533,45.0886,3.3111,16.3826,-76.7387,25.4271,1
110.4607,15.7436,3.3203,118.5858,-38.0915,66.8088,1
30.941,16.5982,2.4955,2.9095,26.7865,58.3672,1
21.9625,1.7216,2.0597,-10.3566,-1.7922,24.6146,1
40.5294,25.3198,3.223,18.762,37.1673,15.2303,1
194.1567,32.1825,3.3031,-344.7133,89.8355,23.2722,1
24.6829,9.1786,2.5397,-13.4637,7.9462,86.1728,1
24.7426,11.6637,2.4624,14.3038,16.7758,21.0253,1
32.7593,9.0613,2.2799,10.2379,22.4842,61.01,1
102.6265,52.2987,4.0465,-6.6532,-104.2975,50.9632,1
26.6132,10.1685,2.4025,6.1383,15.849,68.3142,1
45.1554,9.6212,2.8309,55.4898,36.8525,17.7436,1
201.6499,81.4976,4.1753,-137.0352,-140.3983,75.1975,1
25.4641,15.0072,2.4115,-23.3359,-3.7213,54.7523,1
145.2085,128.5932,3.9396,124.1654,-73.7007,44.045,1
58.0731,17.7728,2.7551,-67.8974,23.8663,67.9393,1
16.6915,11.95,2.5139,6.1548,-12.1412,39.6093,1
92.8941,20.3707,2.8509,132.1165,-63.5193,39.6602,1
122.506,25.8571,3.4263,-171.692,53.1053,69.256,1
125.904,41.9193,2.8457,-38.8547,90.2368,82.4818,1
59.0366,29.638,2.8663,-87.4464,39.6096,32.414,1
205.2334,31.0516,2.9814,-185.4549,-107.2798,21.4383,1
39.6993,14.0071,2.9836,23.3634,26.0502,50.0701,1
23.4104,16.1197,2.3377,-14.7089,-34.3069,54.9737,1
20.1623,15.2891,2.5538,12.3494,18.8776,12.3606,1
164.224,60.1525,3.5241,125.489,127.448,44.2156,1
22.6229,11.5584,2.4935,12.1046,20.3062,46.08,1
66.3584,25.0608,3.0792,6.5865,-17.5015,49.891,1
23.963,13.2284,2.3181,17.5492,4.9894,46.8327,1
36.7154,4.5711,2.1036,-17.1025,0.387,69.8405,1
36.728,11.3341,2.666,8.137,33.2899,47.1913,1
15.9795,7.1734,2.3775,-2.4656,-7.6365,58.2907,1
93.5335,23.9203,3.2301,-47.3918,-92.9725,3.4326,1
146.617,68.2632,3.4029,-185.139,110.934,2.444,1
17.323,10.9981,2.3096,1.1613,-5.9612,31.882,1
17.9679,10.2856,2.3763,8.7271,29.6393,28.8787,1
8.4802,5.3657,2.0497,-0.6588,-3.5224,6.0744,1
14.2275,7.3503,2.4323,8.4758,10.1085,64.3755,1
40.9987,7.3859,2.7771,33.522,24.7771,15.8358,1
82.474,43.8185,3.5075,-71.169,-99.7855,1.8856,1
77.9499,49.3885,2.8045,-10.5395,-79.1592,48.145,1
101.8251,81.8365,3.2366,-56.1034,-123.5201,34.8074,1
182.0891,42.573,3.3349,-270.2421,124.0546,22.8369,1
53.7448,9.3292,2.9636,24.3175,-32.0804,66.732,1
146.539,94.1871,3.4782,-32.8965,67.3974,33.9366,1
39.0348,19.4764,2.6754,36.0968,6.7564,81.0166,1
111.329,79.5023,3.6832,-15.9117,85.7235,81.6471,1
46.3787,16.4464,2.7868,-64.9737,29.6298,25.804,1
26.0516,16.0952,2.7122,15.6886,4.7369,11.9463,1
47.3963,10.9703,2.9186,41.0561,17.1909,39.593,1
15.1409,7.59,2.4728,11.2603,15.7032,28.71,1
19.7433,9.5927,2.6551,-22.9925,-11.4562,48.273,1
28.5463,8.9766,2.732,-21.8688,18.7674,20.271,1
173.832,20.7553,2.792,-166.968,-133.812,41.8462,1
72.5798,40.6827,3.0197,-69.4912,59.8818,8.304,1
31.5356,12.3269,2.7709,29.2554,10.6413,68.3389,1
26.0458,10.0083,2.2463,-39.0114,-28.617,54.1973,1
16.4292,14.4969,2.4461,-23.1917,-15.713,28.759,1
178.2514,109.7977,4.3802,45.9876,71.9669,86.06,1
76.0476,25.7577,2.9327,44.8835,-59.8816,16.9915,1
40.7017,24.0475,2.766,22.9203,-32.1253,43.6742,1
37.3547,26.4566,3.4601,13.6702,18.768,65.022,1
107.7917,60.1444,3.5168,-80.2996,45.1962,49.3619,1
84.2891,58.8586,3.1847,63.6605,89.635,39.6411,1
104.1424,63.3865,3.314,-91.1503,65.0565,81.5241,1
25.2488,7.3715,2.1987,19.1911,33.6767,72.6942,1
9.6831,7.2796,2.4114,6.8672,-18.4997,75.6244,1
43.2611,13.5934,2.5367,-26.308,-30.5768,23.1995,1
50.8507,42.3072,3.0376,-84.2518,-20.1533,47.1965,1
25.7612,23.4911,2.633,-12.6628,-16.6436,65.929,1
120.861,73.6597,3.2809,-109.039,-117.959,77.918,1
83.0367,29.7113,3.2432,-62.8211,40.9242,10.701,1
82.7642,43.5311,3.3959,-104.773,-60.7971,52.5785,1
17.4792,7.4648,2.2418,-0.3643,-1.2056,58.5483,1
299.9304,106.2584,3.5098,384.3477,-84.3132,83.9023,1
34.411,11.1197,2.7332,-26.3862,13.8727,43.3588,1
40.2674,31.7167,2.699,-46.02,-22.4305,24.013,1
46.4535,10.4535,2.9278,2.929,25.7969,13.748,1
43.6124,13.9316,2.6946,18.0214,35.3,8.058,1
112.2736,37.3294,3.0109,101.5181,77.7513,12.4543,1
38.3002,24.4997,2.8001,39.862,40.6639,68.1572,1
34.4045,8.3875,2.7819,13.9775,50.6389,7.1369,1
79.066,53.9581,3.6749,7.5094,-72.1199,0.9643,1
123.3622,79.1588,3.8216,-13.2319,-61.0842,76.612,1
129.362,15.1932,3.242,-83.1281,-136.5701,7.4249,1
72.6148,18.7599,3.0241,-91.7469,38.2462,56.6254,1
130.308,13.303,2.6021,-204.573,116.05,49.759,1
124.843,60.4039,3.1222,-52.3281,-146.107,80.6292,1
34.8458,8.0214,2.6484,-39.4085,17.8666,47.5145,1
251.6331,29.8342,3.0306,-146.7768,-238.1731,69.7041,1
98.9198,15.6593,2.7513,-17.7075,-79.4405,67.3458,1
17.8551,3.8824,2.2339,0.5129,-10.9008,43.4323,1
47.5599,16.8144,2.6077,-54.788,-31.7849,32.6342,1
155.9102,42.2451,2.772,-90.4055,-147.3562,16.0222,1
63.9818,25.133,2.9743,-59.4841,41.6345,8.726,1
117.153,32.008,3.2976,-74.3534,62.8399,1.1941,1
16.9894,11.0002,2.4564,-3.4902,8.0823,55.393,1
36.6807,11.4074,2.6585,-15.48,-33.2046,37.6215,1
22.9464,18.4975,2.3512,31.9588,-17.5176,30.529,1
69.9392,60.9196,2.9919,-73.5723,52.3536,66.0965,1
130.4403,79.1401,3.3709,147.4104,-111.5511,37.5126,1
20.7805,16.2366,2.7633,8.8077,12.3721,3.0366,1
126.7675,85.4938,3.4102,128.789,112.9238,32.4884,1
27.8745,14.7574,2.451,8.1793,26.1578,4.331,1
49.0238,9.7021,2.7649,-44.8007,-29.8157,8.0425,1
173.137,45.998,3.2298,-136.859,24.3254,48.6757,1
37.802,18.8904,2.3646,35.4074,24.0503,62.565,1
113.52,94.3738,3.985,58.1009,111.325,80.2538,1
46.7594,19.4497,2.4288,1.0685,-16.122,60.4994,1
91.4284,11.6951,2.3838,107.975,-48.6659,64.576,1
34.6454,8.0247,2.4437,3.662,-14.0368,34.4267,1
29.1454,14.6984,2.643,-25.2748,-25.6863,18.9218,1
43.3563,11.4175,2.7392,-18.2254,36.8009,64.94,1
125.062,69.0878,3.6111,85.4856,116.375,44.7384,1
20.821,10.6855,2.4463,19.8789,21.4199,25.4322,1
85.4305,36.9492,3.4048,60.7711,82.451,7.7104,1
28.0708,8.9831,2.5308,6.1847,34.7658,17.1458,1
13.0559,10.513,2.2443,12.9706,4.7756,11.534,1
87.0235,31.8464,3.2493,-20.5413,69.7586,5.2099,1
85.54,37.1281,3.3141,-2.9802,61.082,70.2363,1
33.2179,17.2895,2.5063,30.3863,3.591,42.1742,1
23.4271,14.9777,2.6684,-7.2274,7.1203,32.0426,1
141.967,51.2485,3.1421,-155.744,103.076,47.14,1
74.4358,18.5317,2.737,-69.1491,-61.9299,17.3395,1
16.6377,7.7951,2.3761,11.7171,-12.7069,44.6803,1
13.2962,10.0478,2.2844,-12.8344,-7.4811,30.9608,1
19.5279,9.3415,2.5587,20.6116,13.8569,64.078,1
121.318,79.1487,3.4017,-105.575,83.9258,22.472,1
31.4664,8.7537,2.6031,-1.4752,20.6385,75.413,1
42.7346,8.8932,2.4955,-30.7105,-28.7926,45.0688,1
141.639,43.1145,2.7825,132.438,58.2355,3.2109,1
214.329,118.575,4.2372,-72.6685,-153.297,80.6847,1
18.8172,12.7488,2.437,3.2467,-10.6101,54.4112,1
13.3932,10.3398,2.1717,-14.1833,-5.2196,6.478,1
239.756,88.076,3.6011,-207.103,-274.828,17.882,1
24.0645,13.019,2.6454,-17.6595,12.9105,67.465,1
22.2544,0.0039,2.1021,-1.6598,9.9238,68.0372,1
23.8094,15.5833,2.6808,22.8672,-18.5736,45.578,1
51.0001,16.9364,2.7439,67.3322,38.6376,69.74,1
117.9707,13.2646,3.2611,54.2458,47.3084,69.0213,1
45.1761,15.2625,3.3998,50.0946,43.7449,59.9936,1
47.7956,15.0152,2.695,28.8167,32.878,31.24,1
25.9888,8.5678,2.4815,-1.8577,6.4153,44.8164,1
109.09,84.4418,3.7182,14.6339,-33.75,66.5622,1
95.5653,18.2896,3.2978,-25.9408,58.0528,37.5814,1
14.6656,7.9126,2.4422,-4.4123,-16.0882,34.0426,1
25.6694,7.9491,2.3927,13.9514,18.2915,41.133,1
86.6281,58.2808,3.7469,-5.5701,50.1851,20.899,1
47.8518,9.567,2.6053,-29.4725,20.6754,87.7844,1
185.738,27.0053,2.8998,-126.919,-188.579,2.507,1
25.8499,8.5086,2.5308,12.2595,10.3932,68.843,1
140.7628,70.7294,3.4018,-92.2808,-89.1685,14.5686,1
82.5169,39.4253,2.9152,-79.0621,-95.6843,12.1667,1
29.3804,10.8214,2.4788,33.0185,22.8203,5.6476,1
115.117,21.2907,2.8024,84.1382,54.405,71.01,1
38.1929,13.3817,2.8121,15.954,28.5946,15.674,1
23.3769,12.8019,2.5804,-3.8158,-11.0518,65.5775,1
107.996,82.3071,3.9528,-60.923,-88.9152,85.1312,1
269.332,78.8836,3.5181,-100.582,-331.78,26.195,1
77.7889,24.1179,2.8768,59.4018,55.4367,66.1116,1
78.4733,23.9205,2.9283,-62.0506,27.6479,33.0782,1
195.22,67.3082,3.5708,-242.595,-149.315,12.793,1
138.1812,45.1787,3.2573,-107.7693,-87.8549,3.3289,1
159.1728,50.0401,3.4283,-200.8149,-90.516,10.1284,1
135.0778,41.7495,3.3732,4.7027,98.6147,59.614,1
64.5254,46.8133,3.03,-28.5505,53.0272,26.525,1
141.751,34.0218,3.3695,54.8349,-43.7088,4.48,1
58.9523,21.2274,2.6884,-54.5436,-43.6717,32.936,1
38.9643,9.5737,2.7063,-1.5093,23.2082,62.484,1
32.2155,11.5934,2.4989,19.5703,20.5685,42.6677,1
68.1675,17.6491,2.6488,-13.0659,-73.8798,27.876,1
34.2701,23.8482,2.5176,-3.1096,24.4097,28.8934,1
